rank,age,weight,squat,bench,dl,total,dots,squat_avg_avg,squat_avg_std,second_best_sq,squat_avg_rate_change,bench_avg_avg,bench_avg_std,second_best_bn,bench_avg_rate_change,dl_avg_avg,dl_avg_std,second_best_dl,dl_avg_rate_change,previous_comp_count,num_bests,num_days,federation_enc_cb,date_enc_cb,location_enc_cb,sex_enc_cb,equip_enc_cb,class_enc_cb,month_enc_cb,year_enc_cb,season_enc_cb,country_enc_cb,state_enc_cb,federation,date,location,sex,equip,class,month,year,season,country,state
9587.0,26.0,263.2,523.6,281.1,440.9,1245.6,453.98,532.663725490196,67.81874234845033,628.3,-7.004166666666666,266.1480392156862,44.7606170996028,330.7,-5.510416666666666,429.35686274509806,37.25994976122685,479.5,-6.545833333333332,17.0,2.0,219.0,532.5662262921282,499.32167551603385,527.1748239920532,392.87895872643446,560.7616343248296,483.6060021449754,589.0880276894883,586.2879725490801,602.2687504224624,527.1748239920532,584.7808940702254,IPF,2019-06-04,Sweden,F,Raw,185+,6,2019,spring,Sweden,no state
9588.0,40.0,269.1,611.7,518.1,622.8,1752.6,453.97,587.8555555555556,17.699037429361105,600.7,-13.766666666666653,504.05208333333337,9.401821157171007,515.0,1.6785714285714286,597.0333333333333,13.252714606617188,608.0666666666667,-9.183333333333335,8.0,152.0,7.0,594.8286982995155,628.6555019662275,602.7247573944519,629.5156326410066,560.7616343248296,709.9730667415728,596.400489063665,585.1374066582274,593.187145237798,603.7017154803946,602.7247573944519,USPA,2020-01-25,USA-VA,M,Raw,275,1,2020,winter,USA,VA
9589.0,26.478630359992973,165.3,465.0,325.0,605.0,1395.0,453.96,449.9875,14.130367711657984,460.0,-6.666666666666668,302.7083333333333,19.3335129302003,320.0,-10.833333333333336,571.25,8.539125638299666,580.0,-3.333333333333333,4.0,0.0,100.0294517328328,590.1432733401227,597.73204718946,602.7145002184699,629.5156326410066,633.5014010502831,493.1739740135498,595.2747424611124,597.73204718946,595.5965057790327,603.7017154803946,602.7145002184699,AAU,1967-09-02,USA-PA,M,Wraps,165,9,1967,summer,USA,PA
9591.0,20.0,237.0,680.0,380.0,615.0,1675.0,453.96,648.75,8.838834764831843,655.0,12.5,359.16666666666663,5.892556509887882,363.33333333333326,8.333333333333313,600.4166666666667,11.19585736878703,608.3333333333334,15.833333333333373,2.0,80.0,0.0,636.9234556179422,632.526409437892,656.9381676497804,629.5156326410066,633.5014010502831,672.2524456293546,591.4600763028324,608.9964132557909,595.5965057790327,603.7017154803946,656.9381676497804,APA,2017-07-08,USA-AR,M,Wraps,242,7,2017,summer,USA,AR
9592.0,21.0,195.8,562.1,352.7,622.8,1537.7,453.96,477.7902777777777,45.72458087151178,523.5666666666666,-12.692424242424238,303.1,23.47273940019559,343.5,-6.184848484848483,581.8305555555555,37.19317972216301,619.1,-7.351515151515152,12.0,79.0,0.0,553.3986347633138,584.0493809375677,598.2455875497524,629.5156326410066,560.7616343248296,587.0188153093441,598.802104339951,586.2879725490801,602.2687504224624,603.7017154803946,598.2455875497524,USAPL,2019-04-12,USA-OH,M,Raw,205,4,2019,spring,USA,OH
9593.0,23.0,209.0,551.1,396.8,639.3,1587.3,453.95,495.8454545454546,24.707206653243087,519.9,1.1,365.21969696969705,23.27235462730382,403.0333333333333,3.5850000000000017,591.7015151515153,8.640584003364081,604.4,0.9166666666666629,11.0,30.0,8.0,583.4240026216368,566.64401572982,566.64401572982,629.5156326410066,560.7616343248296,623.4929103209279,589.5778570268957,602.0561717761356,598.2495728271896,569.117600674135,566.64401572982,Germany-UA,2016-10-09,Germany-HH,M,Raw,231,10,2016,autumn,Germany,HH
9595.0,26.0,161.6,420.0,190.0,405.0,1015.0,453.94,329.0,30.649225112553825,365.0,-42.5,176.175,9.956648094104828,190.0,-3.571428571428572,380.56666666666666,21.35496819633939,405.0,3.066666666666682,8.0,36.0,1.0,644.3928268362765,573.2332529493412,598.2455875497524,392.87895872643446,633.5014010502831,493.1739740135498,590.2245282699661,602.0561717761356,593.187145237798,603.7017154803946,598.2455875497524,XPC,2016-03-05,USA-OH,F,Wraps,165,3,2016,winter,USA,OH
9596.0,30.0,220.4,551.1,407.8,666.9,1625.9,453.94,502.15,15.300245096076068,514.4,-11.025000000000004,371.53333333333336,34.935538522425155,407.8,-20.200000000000017,562.7104166666667,51.39155861254829,624.6,-17.763888888888886,9.0,141.0,7.0,597.4075465270332,597.73204718946,615.3080348895644,629.5156326410066,560.7616343248296,639.0066415650807,605.5659795328583,608.9964132557909,593.187145237798,608.2922278770715,584.7808940702254,WPC-RUS,2017-12-23,Russia,M,Raw,220,12,2017,winter,Russia,no state
9597.0,23.0,220.4,562.1,402.3,661.4,1625.9,453.94,529.6,38.18376618407357,556.6,-54.0,383.55,18.738329701443508,396.8,-26.5,626.05,34.294678887547555,650.3,-48.5,3.0,172.0,0.0,620.6732818875782,620.1257830210511,597.7678893258285,629.5156326410066,633.5014010502831,639.0066415650807,589.0880276894883,602.165298784257,602.2687504224624,576.9947067281129,597.7678893258285,CPL,2018-06-09,Canada-ON,M,Wraps,220,6,2018,spring,Canada,ON
9598.0,23.0,237.2,600.7,363.7,711.0,1675.5,453.94,509.75,128.62272349783302,600.7,-39.14480641526747,363.7,0.0,363.7,-9.688057642283841,680.1200000000001,42.993627434772264,711.0,-16.550000000000008,6.0,137.0,0.0,594.8286982995155,597.682873004858,605.2004218760052,629.5156326410066,633.5014010502831,672.2524456293546,598.802104339951,586.2879725490801,602.2687504224624,603.7017154803946,605.2004218760052,USPA,2019-04-13,USA-FL,M,Wraps,242,4,2019,spring,USA,FL
9599.0,29.0,220.4,606.2,358.2,661.4,1625.9,453.94,518.9652777777778,58.93430277308938,567.6500000000002,-16.166666666666668,313.9025641025642,11.200756104921545,327.0,-2.5030303030303056,560.0294871794872,66.02359782748489,666.8666666666667,-15.773611111111105,14.0,147.0,0.0,606.4640007490389,615.9308165625725,538.9760014746707,629.5156326410066,633.5014010502831,639.0066415650807,589.0880276894883,586.2879725490801,602.2687504224624,608.2922278770715,538.9760014746707,RPU,2019-06-14,Russia-VLA,M,Wraps,220,6,2019,spring,Russia,VLA
9600.0,18.0,182.6,391.3,281.1,407.8,1080.2,453.94,395.3294444444445,54.46412325469801,497.8666666666666,-2.1241379310344817,233.7390804597701,55.879111346177766,374.73333333333335,-3.7049382716049393,368.3035714285714,38.20523884022099,420.0,-1.4866666666666652,30.0,6.0,0.0,553.3986347633138,539.2761268125204,588.9950095663061,392.87895872643446,560.7616343248296,421.11107813306296,589.5778570268957,586.2879725490801,598.2495728271896,603.7017154803946,588.9950095663061,USAPL,2019-10-16,USA-IL,F,Raw,185,10,2019,autumn,USA,IL
9611.0,24.0,266.7,600.7,440.9,705.4,1747.1,453.89,553.7458333333334,19.309858233555246,565.8333333333334,-12.416666666666705,405.08333333333337,19.787622393809727,422.5333333333333,-12.233333333333347,655.3583333333332,20.57069787613225,675.0,16.188888888888908,4.0,12.0,21.0,553.3986347633138,543.4257830210512,633.8130007373354,629.5156326410066,560.7616343248296,727.2180151643655,595.3700438313906,608.5726380774008,595.5965057790327,603.7017154803946,633.8130007373354,USAPL,2015-08-01,USA-MI,M,Raw,264+,8,2015,summer,USA,MI
9612.0,34.0,264.2,606.2,474.0,661.4,1741.6,453.89,563.9666666666667,23.38166423123529,580.5000000000001,-33.066666666666826,442.0,20.780880635815226,474.0,-11.950000000000005,628.3,39.75814381985151,661.4,-55.0999999999999,5.0,30.0,1.0,570.5599628373341,583.3954698126307,627.9309203315188,629.5156326410066,560.7616343248296,662.1598411772126,590.2245282699661,586.2879725490801,593.187145237798,608.2922278770715,627.9309203315188,FPR,2019-03-03,Russia-MOW,M,Raw,264,3,2019,winter,Russia,MOW
9613.0,23.0,123.9,325.1,209.4,330.7,865.3,453.88,288.4981481481481,14.723696991123528,311.35,-4.935416666666669,191.0370370370371,6.4333429284134995,202.0666666666667,-1.8416666666666688,317.27777777777777,9.823625151190944,333.4,-4.020833333333329,9.0,8.0,60.0,553.3986347633138,496.50640943789205,602.7145002184699,392.87895872643446,560.7616343248296,330.53987950287046,595.3700438313906,602.165298784257,595.5965057790327,603.7017154803946,602.7145002184699,USAPL,2018-08-05,USA-PA,F,Raw,125,8,2018,summer,USA,PA
9615.0,33.0,123.9,319.6,192.9,352.7,865.3,453.88,285.465,29.24382570911788,319.6,-6.3538461538461535,162.4518518518519,19.943214970556365,203.9,-2.6520000000000006,325.8460317460317,31.890868557543193,369.2,1.1,28.0,10.0,2.0,550.3131013887051,539.5361759647592,597.7678893258285,392.87895872643446,560.7616343248296,330.53987950287046,590.2245282699661,586.2879725490801,593.187145237798,576.9947067281129,597.7678893258285,CPU,2019-03-04,Canada-ON,F,Raw,125,3,2019,winter,Canada,ON
9616.0,22.0,383.8,733.0,529.1,672.4,1934.5,453.87,507.83809523809515,230.25695101790848,733.0,-81.33333333333333,339.0285714285715,169.37225649391718,483.1333333333334,-64.62666666666668,535.0833333333333,189.4024815043351,685.0,-54.28571428571429,8.0,27.0,2.0,651.598247843759,640.6915058986825,633.8130007373354,629.5156326410066,633.5014010502831,788.457160866266,601.6667013497708,608.9964132557909,598.2495728271896,603.7017154803946,633.8130007373354,UPA,2017-11-04,USA-MI,M,Wraps,308+,11,2017,autumn,USA,MI
9617.0,36.0,355.8,699.9,462.9,734.1,1897.0,453.87,625.9285714285712,36.804923324908316,699.9,-18.366666666666656,448.3,16.90522601643252,470.7,-6.6,664.1571428571431,49.51245153638482,734.1,-13.966666666666674,8.0,32.0,35.0,594.8286982995155,613.733011797365,614.5624470600918,629.5156326410066,560.7616343248296,788.457160866266,596.400489063665,586.2879725490801,593.187145237798,603.7017154803946,614.5624470600918,USPA,2019-01-05,USA-NC,M,Raw,308+,1,2019,winter,USA,NC
9618.0,29.0,164.7,363.7,242.5,418.8,1025.1,453.86,343.5333333333333,2.5927248643506475,345.3666666666666,3.6666666666666288,248.4583333333333,3.2409060804383496,250.75,-4.583333333333343,390.8416666666667,3.2409060804383696,393.1333333333334,4.583333333333371,2.0,5.0,79.0,609.8744852059807,585.0106823964867,640.0423249620195,392.87895872643446,633.5014010502831,493.1739740135498,595.2747424611124,602.5818600630653,595.5965057790327,640.0423249620195,584.7808940702254,GPC,2012-09-17,Slovakia,F,Wraps,165,9,2012,summer,Slovakia,no state
9619.0,20.0,225.8,622.8,347.2,672.4,1642.4,453.86,591.1666666666666,19.4716460526582,617.3,-9.299999999999986,345.3444444444444,22.04167139256407,369.2,-5.512499999999997,633.911111111111,30.92173363689542,672.4,-8.825000000000003,10.0,63.0,0.0,570.5599628373341,637.3793882453431,612.5213345433193,629.5156326410066,560.7616343248296,623.4929103209279,625.0520768660061,586.2879725490801,602.2687504224624,608.2922278770715,612.5213345433193,FPR,2019-05-26,Russia-LEN,M,Raw,231,5,2019,spring,Russia,LEN
9620.0,20.0,128.5,385.8,297.6,474.0,1157.4,453.86,345.50833333333327,94.18184766340558,606.2,-12.251851851851841,272.78125,74.56845422657454,407.8,-15.433333333333335,404.9194444444445,59.63129213494791,496.0,-14.09259259259259,16.0,16.0,0.0,530.8706848804661,509.9034124586683,535.5820389152831,629.5156326410066,560.7616343248296,428.25830859979703,601.6667013497708,586.2879725490801,598.2495728271896,535.5820389152831,584.7808940702254,EPF,2019-11-29,Lithuania,M,Raw,130,11,2019,autumn,Lithuania,no state
9621.0,37.0,241.4,584.2,413.3,711.0,1686.5,453.86,567.2083333333334,28.911363586736048,591.5333333333333,-17.76666666666669,373.5875,38.55613842418851,409.66666666666674,-24.20555555555556,664.5708333333333,32.17785750930115,711.0,-1.2222222222222474,4.0,216.0,0.0,594.8286982995155,543.8483679263146,614.5624470600918,629.5156326410066,560.7616343248296,672.2524456293546,596.400489063665,585.1374066582274,593.187145237798,603.7017154803946,614.5624470600918,USPA,2020-01-04,USA-NC,M,Raw,242,1,2020,winter,USA,NC
9623.0,22.0,181.8,545.6,341.7,589.7,1477.1,453.85,522.0277777777777,30.644355630140648,562.1,-7.710000000000003,324.53333333333325,18.968064602048212,352.7,-6.009090909090906,563.2055555555556,40.29481214153859,617.3,-9.018181818181825,13.0,23.0,0.0,553.3986347633138,561.383011797365,628.7351137327478,629.5156326410066,560.7616343248296,550.8187521258407,595.3700438313906,602.0561717761356,595.5965057790327,603.7017154803946,628.7351137327478,USAPL,2016-08-13,USA-NE,M,Raw,183,8,2016,summer,USA,NE
9624.0,35.0,181.8,501.5,341.7,633.8,1477.1,453.85,457.2976190476191,27.90186909405533,493.25,-25.71666666666667,317.8888888888889,10.177303179133439,332.5,-2.5166666666666657,595.0628205128205,26.49672774507411,617.6333333333333,-6.536666666666656,15.0,34.0,0.0,530.8706848804661,502.64433726578835,517.3806340626031,629.5156326410066,560.7616343248296,550.8187521258407,590.2245282699661,608.9964132557909,593.187145237798,517.3806340626031,584.7808940702254,EPF,2017-03-12,Denmark,M,Raw,183,3,2017,winter,Denmark,no state
9625.0,38.0,181.8,485.0,380.3,611.7,1477.1,453.85,516.8035714285713,63.3600544772316,608.0666666666667,-4.094871794871801,363.13571428571436,39.58706398459772,428.0333333333333,-4.948717948717947,553.5500000000002,44.36085852675498,603.5,-8.335897435897436,14.0,47.0,77.0,553.3986347633138,634.5040058986825,598.2455875497524,629.5156326410066,560.7616343248296,550.8187521258407,601.6184052178885,602.165298784257,593.187145237798,603.7017154803946,598.2455875497524,USAPL,2018-02-03,USA-OH,M,Raw,183,2,2018,winter,USA,OH
9626.0,43.0,239.0,620.0,430.0,630.0,1680.0,453.84,576.2049999999998,102.83046038666427,672.4,-63.475,464.0351851851852,83.18705865935559,584.2,-0.7520833333333349,557.7366666666668,34.29417202044542,606.2,-42.36666666666667,19.0,64.0,35.0,637.6707088524016,551.9886745315766,629.842233106854,629.5156326410066,633.5014010502831,672.2524456293546,596.400489063665,608.9964132557909,593.187145237798,603.7017154803946,629.842233106854,RPS,2017-01-14,USA-KY,M,Wraps,242,1,2017,winter,USA,KY
9628.0,22.0,231.5,628.3,402.3,628.3,1658.9,453.83,610.375,9.79342891943362,617.3,13.849999999999907,391.3,0.0,391.3,0.0,606.225,15.59170452516334,617.25,-22.04999999999995,2.0,27.0,11.0,585.9301861081327,598.608011797365,610.4550310180222,629.5156326410066,560.7616343248296,623.4929103209279,589.5778570268957,602.0561717761356,598.2495728271896,610.4550310180222,584.7808940702254,AfricanPF,2016-10-20,South Africa,M,Raw,231,10,2016,autumn,South Africa,no state
9629.0,54.0,120.4,275.5,187.4,385.8,848.7,453.81,289.725,37.21210413890142,341.7,-2.0500000000000043,204.99687500000005,19.859544042684696,242.5,-0.44000000000000056,327.46222222222224,19.51504859571508,363.7,-6.059999999999998,22.0,1.0,59.0,594.8286982995155,499.646409437892,600.876534095121,392.87895872643446,633.5014010502831,364.077357985526,591.4600763028324,609.2676271613809,595.5965057790327,603.7017154803946,600.876534095121,USPA,2014-07-12,USA-CA,F,Wraps,123,7,2014,summer,USA,CA
9630.0,27.255332930449836,153.5,347.2,231.5,407.8,986.5,453.81,346.2833333333333,1.5877132402714706,347.2,1.375,221.02777777777783,4.262769487516716,225.95,-3.6916666666666487,388.2444444444445,2.116950987028639,389.4666666666667,1.8333333333333428,3.0,22.0,14.0,498.011602359473,584.0493809375677,573.5440016853379,392.87895872643446,560.7616343248296,379.6095637607985,598.802104339951,586.2879725490801,602.2687504224624,573.5440016853379,584.7808940702254,FESUPO,2019-04-12,Brazil,F,Raw,158,4,2019,spring,Brazil,no state
9632.0,20.0,197.4,617.3,264.5,661.4,1543.2,453.79,569.5777777777778,68.44041474428958,620.0,-64.16666666666666,266.3055555555556,44.185280144879506,301.23333333333335,-32.20833333333334,579.8555555555556,81.0349330250255,633.7666666666668,-73.54999999999998,3.0,0.0,736.0,590.1432733401227,597.73204718946,607.765048742606,629.5156326410066,560.7616343248296,591.995016825682,591.4600763028324,653.153204718946,595.5965057790327,603.7017154803946,607.765048742606,AAU,2006-07-15,USA-OK,M,Raw,198,7,2006,summer,USA,OK
9633.0,31.0,132.6,314.1,214.9,374.8,903.9,453.79,293.60555555555555,2.9536386849920366,295.73333333333335,2.75,202.67777777777783,1.058475493514303,203.9,0.0,355.7555555555556,5.8933421317179215,360.0333333333333,4.583333333333343,3.0,0.0,122.54995023898385,532.5662262921282,579.8331495984943,527.1748239920532,392.87895872643446,560.7616343248296,348.98126092040366,589.0880276894883,602.5818600630653,602.2687504224624,527.1748239920532,584.7808940702254,IPF,2012-06-12,Sweden,F,Raw,138,6,2012,spring,Sweden,no state
9635.0,24.0,243.6,589.7,413.3,688.9,1692.0,453.79,553.1833333333334,27.294884882350036,570.4000000000002,-31.666666666666693,475.0333333333333,130.27834091325812,701.6666666666665,4.616666666666674,652.6547619047619,33.68681838351955,691.65,-19.466666666666672,10.0,14.0,0.0,553.3986347633138,656.2915058986825,614.5624470600918,629.5156326410066,560.7616343248296,662.1598411772126,589.0880276894883,602.0561717761356,602.2687504224624,603.7017154803946,614.5624470600918,USAPL,2016-06-04,USA-NC,M,Raw,264,6,2016,spring,USA,NC
9636.0,27.0,218.9,529.1,413.3,677.9,1620.4,453.79,471.6666666666666,61.42898338732296,523.6,-68.9,377.95833333333326,32.86342529655457,413.3,-23.866666666666674,608.55,49.122330292172926,661.4,-57.899999999999984,5.0,120.0,0.0,594.8286982995155,626.7793882453432,605.2004218760052,629.5156326410066,560.7616343248296,639.0066415650807,589.5778570268957,608.9964132557909,598.2495728271896,603.7017154803946,605.2004218760052,USPA,2017-10-21,USA-FL,M,Raw,220,10,2017,autumn,USA,FL
9637.0,36.0,218.9,562.1,352.7,705.4,1620.4,453.79,545.6,23.33452377915607,562.1,33.0,330.65,31.18340905032673,352.7,44.09999999999997,688.9,23.33452377915607,705.4,33.0,2.0,126.0,0.0,641.8290058986825,639.6617210270657,583.57153079969,629.5156326410066,560.7616343248296,639.0066415650807,601.6667013497708,608.9964132557909,598.2495728271896,603.7017154803946,583.57153079969,WDFPF,2017-11-03,USA-MA,M,Raw,220,11,2017,autumn,USA,MA
9638.0,23.0,148.3,424.4,292.1,578.7,1295.2,453.79,376.25625,13.500862626760805,405.0,-1.8400000000000012,272.30625,18.474383541060924,290.23333333333335,-1.653333333333334,516.1885416666668,41.592843365331056,551.1333333333333,-0.18333333333333326,16.0,47.0,0.0,594.8286982995155,534.7227393257612,598.2455875497524,629.5156326410066,560.7616343248296,443.3055043272288,595.2747424611124,585.1374066582274,595.5965057790327,603.7017154803946,598.2455875497524,USPA,2020-09-04,USA-OH,M,Raw,148,9,2020,summer,USA,OH
9641.0,21.0,233.4,628.3,374.8,661.4,1664.5,453.78,596.3199999999998,48.45525771265691,661.4,-27.574999999999992,356.0,3.012474066278413,358.2,-1.8333333333333333,609.0,33.20861334051752,661.4,-7.7,6.0,118.0,3.0,588.7653337078528,525.6813385766067,567.3378159375139,629.5156326410066,560.7616343248296,672.2524456293546,601.6667013497708,602.165298784257,598.2495728271896,603.7017154803946,567.3378159375139,IPL,2018-11-08,USA-NV,M,Raw,242,11,2018,autumn,USA,NV
9642.0,22.0,194.6,529.1,341.7,661.4,1532.2,453.78,442.32962962962966,57.03954389632893,529.1,-19.2875,299.8407407407407,27.51585794176886,341.7,-8.962499999999997,596.6407407407406,34.44725346968808,661.4,-11.814285714285704,10.0,103.0,6.0,594.8286982995155,623.8178497838046,605.7857882380735,629.5156326410066,633.5014010502831,591.995016825682,596.400489063665,586.2879725490801,593.187145237798,603.7017154803946,605.7857882380735,USPA,2019-01-19,USA-OR,M,Wraps,198,1,2019,winter,USA,OR
9643.0,28.0,122.8,320.0,195.0,345.0,860.0,453.77,236.13636363636363,50.53533956999346,320.0,-22.00000000000001,159.52352941176468,20.19573237615191,195.0,-3.7200000000000006,269.90714285714284,33.72709017572688,319.6,0.6272727272727252,18.0,3.0,174.0,644.3928268362765,573.2332529493412,598.2455875497524,392.87895872643446,633.5014010502831,364.077357985526,590.2245282699661,602.0561717761356,593.187145237798,603.7017154803946,598.2455875497524,XPC,2016-03-05,USA-OH,F,Wraps,123,3,2016,winter,USA,OH
9644.0,26.0,266.9,683.4,413.3,650.3,1747.1,453.77,733.8617117117117,99.30569330719774,889.1333333333333,-7.899999999999998,500.3153846153846,96.05013427943096,650.3,-8.391891891891891,614.6444444444443,65.28958494686664,698.0666666666666,-6.978378378378378,40.0,29.0,7.0,553.3986347633138,625.3849047480471,594.9519751474677,629.5156326410066,560.7616343248296,727.2180151643655,605.5659795328583,602.165298784257,598.2495728271896,603.7017154803946,594.9519751474677,USAPL,2018-12-01,USA-TX,M,Raw,264+,12,2018,autumn,USA,TX
9645.0,33.0,165.3,551.1,292.1,551.1,1394.4,453.77,494.4020833333333,31.46597612930261,523.55,-7.716666666666652,274.54242424242426,15.229518785051704,290.23333333333335,-4.223333333333335,490.1216666666667,30.55015108770299,529.0666666666666,-9.879166666666665,11.0,71.0,3.0,612.0600680632176,615.9308165625725,622.3110682396488,629.5156326410066,633.5014010502831,493.1739740135498,589.0880276894883,586.2879725490801,602.2687504224624,605.19408305804,620.0950602114546,GPC-AUS,2019-06-14,Australia-SA,M,Wraps,165,6,2019,spring,Australia,SA
9646.0,26.0,165.3,523.6,319.6,551.1,1394.4,453.77,473.05,20.691362932392842,493.25,-20.67500000000001,315.475,5.833630944789017,319.6,8.25,513.4666666666667,33.08811468387606,545.6,-17.899999999999977,3.0,141.0,0.0,594.8286982995155,616.0577349063153,600.876534095121,629.5156326410066,560.7616343248296,493.1739740135498,590.2245282699661,585.1374066582274,593.187145237798,603.7017154803946,600.876534095121,USPA,2020-03-14,USA-CA,M,Raw,165,3,2020,winter,USA,CA
9647.0,35.0,190.7,529.1,347.2,639.3,1515.6,453.76,645.04375,61.98295524635323,710.95,30.299999999999994,395.97777777777776,35.09344272399364,433.5333333333333,11.479166666666671,639.6783333333334,38.8966960814075,674.1999999999998,12.25185185185185,10.0,66.0,1.0,629.9320006209139,597.73204718946,628.7406692883034,629.5156326410066,633.5014010502831,591.995016825682,598.802104339951,602.0561717761356,602.2687504224624,628.7406692883034,584.7808940702254,GPC-GB,2016-04-24,Wales,M,Wraps,198,4,2016,spring,Wales,no state
9648.0,34.72019227975895,193.3,551.1,424.4,551.1,1526.7,453.75,556.4558641975308,71.4409813280398,650.3,-0.3227777777777798,411.99329710144923,52.84042245988764,501.5,2.1294573643410866,549.2160714285716,58.138137876649076,628.3,-7.111458333333331,48.0,8.0,98.0,622.5314457552627,573.4132047189461,605.2004218760052,629.5156326410066,560.7616343248296,591.995016825682,596.400489063665,621.7704578169921,593.187145237798,603.7017154803946,605.2004218760052,RUPC,2010-01-30,USA-FL,M,Raw,198,1,2010,winter,USA,FL
9650.0,31.0,215.6,617.3,374.8,617.3,1609.3,453.75,585.4166666666667,28.5271556786005,617.25,-16.125531225511182,356.38888888888886,23.900007748332854,380.3,-8.847725445882997,604.4,37.32209971295994,650.3499999999998,-8.657142857142844,8.0,157.0,0.0,610.6331142227181,588.768803145964,522.5040058986825,629.5156326410066,633.5014010502831,639.0066415650807,589.0880276894883,586.2879725490801,595.5965057790327,522.5040058986825,584.7808940702254,WPC,2019-06-21,Kyrgyzstan,M,Wraps,220,6,2019,summer,Kyrgyzstan,no state
9651.0,37.0,239.5,633.8,391.3,655.8,1681.0,453.74,574.388888888889,6.4384550711878035,580.5000000000001,-2.975699587766968,386.87666666666667,16.241602958657346,413.3,-0.004166666666662877,622.0666666666666,36.09086269917039,655.8,-5.066666666666663,5.0,40.0,0.0,588.7653337078528,610.32200786491,567.3378159375139,629.5156326410066,560.7616343248296,672.2524456293546,601.6667013497708,609.2676271613809,598.2495728271896,603.7017154803946,567.3378159375139,IPL,2014-11-05,USA-NV,M,Raw,242,11,2014,autumn,USA,NV
9653.0,27.0,179.6,529.1,336.2,600.7,1466.0,453.74,492.0166666666667,17.37129656774196,504.25,-16.058333333333312,327.9111111111111,0.9167171703259152,328.8333333333333,-0.44999999999998863,573.7611111111112,12.22195580517714,587.8333333333334,-11.016666666666653,3.0,108.0,0.0,553.3986347633138,539.2761268125204,588.9950095663061,629.5156326410066,560.7616343248296,550.8187521258407,589.5778570268957,586.2879725490801,598.2495728271896,603.7017154803946,588.9950095663061,USAPL,2019-10-16,USA-IL,M,Raw,183,10,2019,autumn,USA,IL
9654.0,43.0,227.8,573.2,369.2,705.4,1647.9,453.72,545.8622222222223,108.81414828837684,661.4,-13.292307692307704,363.85333333333335,68.69439199864492,462.9,-7.353846153846152,616.7844444444446,60.646253586467076,699.9,-21.182051282051273,16.0,58.0,14.0,574.3829343819879,538.6886745315767,593.9800866704271,629.5156326410066,560.7616343248296,623.4929103209279,601.6667013497708,602.165298784257,598.2495728271896,593.9800866704271,584.7808940702254,SVNL,2018-11-16,Finland,M,Raw,231,11,2018,autumn,Finland,no state
9655.0,22.0,201.7,589.7,352.7,617.3,1559.7,453.72,413.3250000000001,202.6921588271239,556.6500000000002,-286.6500000000001,253.5,124.73363620130695,341.7,-176.39999999999995,507.025,132.5471661334183,600.75,-187.45,2.0,159.0,0.0,553.3986347633138,541.706409437892,594.9519751474677,629.5156326410066,560.7616343248296,587.0188153093441,601.6184052178885,585.1374066582274,593.187145237798,603.7017154803946,594.9519751474677,USAPL,2020-02-23,USA-TX,M,Raw,205,2,2020,winter,USA,TX
9657.0,19.0,197.7,629.4,352.7,562.1,1544.3,453.71,460.4888888888889,119.2841161696325,589.7,-117.56666666666668,241.3333333333333,62.863579516518364,327.9,-49.288888888888884,432.175,89.0851917486228,540.1,-69.81111111111112,4.0,68.0,5.0,612.0600680632176,673.5773490631533,600.0357566730422,629.5156326410066,633.5014010502831,591.995016825682,589.5778570268957,602.0561717761356,598.2495728271896,605.19408305804,600.0357566730422,GPC-AUS,2016-10-14,Australia-QLD,M,Wraps,198,10,2016,autumn,Australia,QLD
9658.0,34.0,176.1,507.0,474.0,468.4,1449.5,453.71,399.9428571428571,61.89602606248678,496.0,-9.166666666666686,417.16858974358973,65.65754121482215,477.6333333333334,-10.142666666666667,408.33333333333326,48.05952327871945,481.26666666666665,-1.8333333333333428,26.0,75.0,7.0,517.1891173764991,573.3456313773875,517.1891173764991,629.5156326410066,560.7616343248296,550.8187521258407,601.6184052178885,586.2879725490801,593.187145237798,517.1891173764991,584.7808940702254,JPA,2019-02-09,Japan,M,Raw,183,2,2019,winter,Japan,no state
9660.0,32.0,264.5,628.3,418.8,694.4,1741.6,453.7,541.19,63.377425002914116,606.25,-35.83750000000001,359.1,33.22897831712556,402.3,-19.575000000000006,617.64,44.335572625150526,672.4,-24.799999999999986,5.0,88.0,7.0,656.483011797365,609.74743531278,527.1748239920532,629.5156326410066,633.5014010502831,709.9730667415728,595.3700438313906,602.165298784257,595.5965057790327,527.1748239920532,584.7808940702254,WRPF-Sweden,2018-08-11,Sweden,M,Wraps,275,8,2018,summer,Sweden,no state
9661.0,27.221500319407593,193.0,525.0,325.0,675.0,1525.0,453.68,480.0,63.63961030678929,525.0,-90.0,310.0,14.142135623730953,320.0,-20.0,625.0,28.284271247461906,645.0,-40.0,3.0,61.0,0.0,639.8766886794565,611.933011797365,582.7264627484477,629.5156326410066,633.5014010502831,591.995016825682,601.6184052178885,602.0561717761356,593.187145237798,603.7017154803946,582.7264627484477,IPA,2016-02-06,USA-CT,M,Wraps,198,2,2016,winter,USA,CT
